antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Celery, raw', 'Onion, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})",0.0519943514595921,0.07301432969882168,0.02442299233743084,0.4697239536954586,6.433311866766875,1.0,0.020626659617483774,1.74811907262506,0.8908797833869423,0.24280782508630608,0.42795658736315273,0.40210991597265
"frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})","frozenset({'Celery, raw', 'Onion, raw'})",0.07301432969882168,0.0519943514595921,0.02442299233743084,0.33449587824984145,6.433311866766875,1.0,0.020626659617483774,1.424492527630513,0.911081038120987,0.24280782508630608,0.2979956155590438,0.40210991597265
"frozenset({'Cheese, Parmesan, hard type', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Pasta, unenriched, dry, raw', 'Tomato, peeled tomato, canned'})",0.0526888441326944,0.07301432969882168,0.02463134013936153,0.46748681898066785,6.402672200224448,1.0,0.020784299502407157,1.7407750706315854,0.8907476775808439,0.24370132844709116,0.42554324400039734,0.4024181082855146
"frozenset({'Pasta, unenriched, dry, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Cheese, Parmesan, hard type', 'Vegetable oil, olive oil', 'Onion, raw'})",0.07301432969882168,0.0526888441326944,0.02463134013936153,0.3373493975903614,6.402672200224447,1.0,0.020784299502407157,1.429578653399752,0.9102785933692709,0.24370132844709116,0.30049319243691114,0.4024181082855146
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Garlic, raw', 'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})",0.09803921568627451,0.08213533347223187,0.051554506099960644,0.5258559622195986,6.402311161217588,1.0,0.04350202242621242,1.9358350910085151,0.935524491907616,0.40082793376529874,0.48342707256172923,0.5767667635224261
"frozenset({'Garlic, raw', 'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})","frozenset({'Tomato, peeled tomato, canned'})",0.08213533347223187,0.09803921568627451,0.051554506099960644,0.6276775648252536,6.402311161217587,1.0,0.04350202242621242,2.422526012676077,0.9193146171077338,0.40082793376529874,0.5872077349149551,0.5767667635224261
"frozenset({'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw', 'Tomato, peeled tomato, canned'})",0.14605180915341343,0.022339514318123945,0.020881079704609118,0.1429703598034554,6.399886665730428,1.0,0.017618353222838532,1.1407545781703265,0.9880543597903595,0.14155681104833648,0.12338725687700945,0.5388426928550956
"frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Vegetable oil, olive oil', 'Onion, raw'})",0.022339514318123945,0.14605180915341343,0.020881079704609118,0.9347150259067357,6.399886665730427,1.0,0.017618353222838532,13.080317526459613,0.8630268333005017,0.14155681104833648,0.9235492565087091,0.5388426928550956
"frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})",0.043382642313123596,0.07525985600851912,0.020881079704609118,0.48132337246531487,6.395486225894865,1.0,0.017616108290854346,1.7828837755555917,0.8818988238941575,0.21359223300970875,0.43911094278236135,0.3793882319109103
"frozenset({'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw'})",0.07525985600851912,0.043382642313123596,0.020881079704609118,0.2774530913565057,6.395486225894865,1.0,0.017616108290854346,1.3239519071264516,0.9122992314569236,0.21359223300970875,0.2446855549531006,0.3793882319109103
"frozenset({'Celery, raw', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Tomato, peeled tomato, canned'})",0.03717850776674306,0.09803921568627451,0.023265504548927007,0.6257783312577834,6.38293897882939,1.0,0.019620552807089454,2.410231313823367,0.8758968974224356,0.20781637717121584,0.5851020629162381,0.43154323882841944
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Celery, raw', 'Vegetable oil, olive oil', 'Onion, raw'})",0.09803921568627451,0.03717850776674306,0.023265504548927007,0.23730814639905548,6.38293897882939,1.0,0.019620552807089454,1.26239907727797,0.9349989184512223,0.20781637717121584,0.2078574691640018,0.43154323882841944
"frozenset({'Garlic, raw', 'Pasta, unenriched, dry, raw'})","frozenset({'Tomato, peeled tomato, canned'})",0.08292242516841447,0.09803921568627451,0.05164710512304095,0.6228364042434394,6.352931323283083,1.0,0.043517455596725804,2.391431183872513,0.91877979746001,0.399391335481561,0.581840361226422,0.5748184382492285
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Garlic, raw', 'Pasta, unenriched, dry, raw'})",0.09803921568627451,0.08292242516841447,0.05164710512304095,0.5268004722550177,6.352931323283082,1.0,0.043517455596725804,1.938035693319244,0.9341784732913686,0.399391335481561,0.4840136312003029,0.5748184382492285
"frozenset({'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Pasta, unenriched, dry, raw', 'Garlic, raw', 'Tomato, peeled tomato, canned'})",0.14605180915341343,0.05164710512304095,0.04780424566520823,0.32731019178950704,6.337435389839237,1.0,0.04026109252445157,1.4097922746886744,0.9862512425545187,0.318918918918919,0.2906756421112956,0.6264520479341977
"frozenset({'Pasta, unenriched, dry, raw', 'Garlic, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Vegetable oil, olive oil', 'Onion, raw'})",0.05164710512304095,0.14605180915341343,0.04780424566520823,0.9255939040788884,6.337435389839237,1.0,0.04026109252445157,11.476857914329731,0.888073910934704,0.318918918918919,0.9128681379986918,0.6264520479341977
"frozenset({'Celery, raw', 'Onion, raw'})","frozenset({'Potato, raw'})",0.0519943514595921,0.08421881149153876,0.027455610343310878,0.5280498664292075,6.269975283161759,1.0,0.023076707859110677,1.940419386216985,0.8866083650418715,0.25244785014899956,0.48464749058728673,0.42702658247243774
"frozenset({'Potato, raw'})","frozenset({'Celery, raw', 'Onion, raw'})",0.08421881149153876,0.0519943514595921,0.027455610343310878,0.32600329851566795,6.269975283161758,1.0,0.023076707859110677,1.406543454074227,0.9178062933044232,0.25244785014899956,0.28903725149523357,0.42702658247243774
"frozenset({'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned'})",0.14605180915341343,0.05852258258675371,0.05319813875963609,0.36424155967665245,6.22394883439571,1.0,0.04465080969651066,1.4808728562603268,0.9828819918086673,0.3514298822449916,0.3247225811638436,0.6366302735092123
"frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Vegetable oil, olive oil', 'Onion, raw'})",0.05852258258675371,0.14605180915341343,0.05319813875963609,0.9090189873417722,6.22394883439571,1.0,0.04465080969651066,9.386004462870316,0.8915033788349387,0.3514298822449916,0.8934583928703789,0.6366302735092123
"frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})",0.05970322013102762,0.07301432969882168,0.027015764983679424,0.4525009693679721,6.197426878182717,1.0,0.022656574384951243,1.693127509707322,0.8918915058827828,0.2555847568988174,0.4093770290384909,0.4112536552610311
"frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})",0.07301432969882168,0.05970322013102762,0.027015764983679424,0.37000634115409003,6.197426878182717,1.0,0.022656574384951243,1.492549594215772,0.9046986785692099,0.2555847568988174,0.33000551279810003,0.4112536552610311
"frozenset({'Vegetable oil, extra-virgin olive oil', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Tomato, peeled tomato, canned'})",0.03759520337060444,0.09803921568627451,0.022825659189295553,0.6071428571428572,6.192857142857144,1.0,0.019139854937275512,2.29590017825312,0.8712795776670662,0.20233942130104657,0.56444099378882,0.41998229043683594
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Vegetable oil, extra-virgin olive oil', 'Vegetable oil, olive oil', 'Onion, raw'})",0.09803921568627451,0.03759520337060444,0.022825659189295553,0.23282172373081464,6.192857142857143,1.0,0.019139854937275512,1.254473472984146,0.9296675191815857,0.20233942130104657,0.20285281312390255,0.41998229043683594
"frozenset({'Celery, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})",0.054216728013519455,0.07301432969882168,0.024469291848970995,0.4513236549957302,6.181302449223384,1.0,0.02051069379460054,1.6894945057162334,0.8862725977732125,0.23811669294886237,0.40810698311441596,0.39322682432728806
"frozenset({'Tomato, peeled tomato, canned', 'Pasta, unenriched, dry, raw'})","frozenset({'Celery, raw'})",0.07301432969882168,0.054216728013519455,0.024469291848970995,0.3351299936588459,6.181302449223384,1.0,0.02051069379460054,1.4225085550049401,0.9042446115931522,0.23811669294886237,0.2970165300717456,0.39322682432728806
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})",0.1468620506053661,0.05319813875963609,0.04780424566520823,0.3255044136191677,6.118718083162396,1.0,0.03999145791857927,1.4037183939492566,0.9805765580403895,0.3139729359890528,0.28760640003685145,0.6120559491942661
"frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned', 'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Pasta, unenriched, dry, raw'})",0.05319813875963609,0.1468620506053661,0.04780424566520823,0.8986074847693646,6.118718083162396,1.0,0.03999145791857927,8.41421033351445,0.8835714294594604,0.3139729359890528,0.8811534344444751,0.6120559491942661
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned', 'Onion, raw'})",0.1468620506053661,0.05324443827117624,0.04780424566520823,0.3255044136191677,6.113397458742256,1.0,0.03998465827737245,1.4036497507846828,0.9804098332167017,0.31387748898008816,0.28757156160860664,0.6116652502878447
"frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned', 'Onion, raw'})","frozenset({'Pasta, unenriched, dry, raw'})",0.05324443827117624,0.1468620506053661,0.04780424566520823,0.8978260869565217,6.113397458742255,1.0,0.03998465827737245,8.349860781309175,0.8834644004092014,0.31387748898008816,0.8802375241706475,0.6116652502878447
"frozenset({'Cheese, Parmesan, hard type', 'Pasta, unenriched, dry, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Vegetable oil, olive oil', 'Onion, raw'})",0.027663958145241568,0.14605180915341343,0.02463134013936153,0.8903765690376569,6.096306332654885,1.0,0.020590969003904693,7.789832733295201,0.8597503457586875,0.16521739130434784,0.871627538839722,0.5295122661323964
"frozenset({'Vegetable oil, olive oil', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Pasta, unenriched, dry, raw', 'Tomato, peeled tomato, canned'})",0.14605180915341343,0.027663958145241568,0.02463134013936153,0.16864796322713585,6.096306332654885,1.0,0.020590969003904693,1.1695840015370202,0.9789425835652893,0.16521739130434784,0.14499514469602848,0.5295122661323964
"frozenset({'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Tomato, peeled tomato, canned', 'Onion, raw'})",0.1292450864643378,0.03127532004537352,0.02463134013936153,0.19057854200250762,6.0935760761527185,1.0,0.02058915869589739,1.1968112166821598,0.9599632905441142,0.18126064735945485,0.1644463336730469,0.4890716544209429
"frozenset({'Cheese, Parmesan, hard type', 'Tomato, peeled tomato, canned', 'Onion, raw'})","frozenset({'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})",0.03127532004537352,0.1292450864643378,0.02463134013936153,0.7875647668393783,6.093576076152718,1.0,0.02058915869589739,4.098919471033728,0.8628795873088542,0.18126064735945485,0.7560332650917376,0.4890716544209429
"frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})","frozenset({'Pasta, unenriched, dry, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})",0.05970322013102762,0.0677361853832442,0.02463134013936153,0.4125630089181853,6.090732842186894,1.0,0.020587271752589606,1.5870022296347281,0.8888854694962823,0.23958567890114837,0.36988116252983166,0.3880996862772745
"frozenset({'Pasta, unenriched, dry, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})","frozenset({'Cheese, Parmesan, hard type', 'Onion, raw'})",0.0677361853832442,0.05970322013102762,0.02463134013936153,0.36363636363636365,6.090732842186894,1.0,0.020587271752589606,1.4776092255083852,0.8965446599289811,0.23958567890114837,0.32323107981682997,0.3880996862772745
"frozenset({'Cheese, Parmesan, hard type', 'Pasta, unenriched, dry, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})",0.054587124105840684,0.0815102900664398,0.027015764983679424,0.494910941475827,6.071760278026498,1.0,0.0225663526639196,1.8184708111027164,0.8835326205084849,0.2476655348047538,0.4500874064656543,0.41317543665668655
"frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Pasta, unenriched, dry, raw'})",0.0815102900664398,0.054587124105840684,0.027015764983679424,0.33143993183754616,6.071760278026497,1.0,0.0225663526639196,1.414103116407534,0.9094311092082371,0.2476655348047538,0.29283799151758083,0.41317543665668655
"frozenset({'Lettuce, raw', 'Vegetable oil, olive oil'})",frozenset({'Vinegar'}),0.07301432969882168,0.04673935689978471,0.02071903141421858,0.2837666455294863,6.071256952420614,1.0,0.017306388599626802,1.3309358425578037,0.9010813096591556,0.2092099111734455,0.24864898214913841,0.3635277011698942
frozenset({'Vinegar'}),"frozenset({'Lettuce, raw', 'Vegetable oil, olive oil'})",0.04673935689978471,0.07301432969882168,0.02071903141421858,0.4432887568103021,6.071256952420614,1.0,0.017306388599626802,1.6651103810837,0.8762445694953995,0.2092099111734455,0.3994392135438059,0.3635277011698942
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Celery, raw', 'Vegetable oil, olive oil'})",0.09803921568627451,0.03916938676296965,0.02331180406046716,0.23778040141676504,6.070567375886524,1.0,0.019471668103313272,1.260569283475472,0.9260610509045376,0.20467479674796749,0.20670762558727862,0.41646703285968273
"frozenset({'Celery, raw', 'Vegetable oil, olive oil'})","frozenset({'Tomato, peeled tomato, canned'})",0.03916938676296965,0.09803921568627451,0.02331180406046716,0.5951536643026004,6.070567375886524,1.0,0.019471668103313272,2.227908973808501,0.8693215435572245,0.20467479674796749,0.5511486278137526,0.41646703285968273
"frozenset({'Celery, raw'})","frozenset({'Potato, raw'})",0.054216728013519455,0.08421881149153876,0.027640808389471493,0.5098206660973528,6.053524825015764,1.0,0.02307473999321287,1.8682574420616869,0.8826620353429532,0.24947764312578358,0.4647418618622146,0.4190114875291602
"frozenset({'Potato, raw'})","frozenset({'Celery, raw'})",0.08421881149153876,0.054216728013519455,0.027640808389471493,0.3282023089609676,6.053524825015763,1.0,0.02307473999321287,1.4078394204119542,0.9115790958804911,0.24947764312578358,0.28969171803174437,0.4190114875291602
"frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})","frozenset({'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})",0.0815102900664398,0.1292450864643378,0.06373127763502096,0.7818801476853168,6.049592824567908,1.0,0.05319647314765069,3.99209381583212,0.9087740556846821,0.43347504330026776,0.7495048848716602,0.6374921067998499
"frozenset({'Vegetable oil, olive oil', 'Pasta, unenriched, dry, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})",0.1292450864643378,0.0815102900664398,0.06373127763502096,0.493104065914383,6.049592824567908,1.0,0.05319647314765069,1.8119887104449002,0.9585930619807901,0.43347504330026776,0.44812018185562064,0.6374921067998499
"frozenset({'Chard, raw', 'Carrots, raw', 'Celery, raw'})","frozenset({'Onion, raw'})",0.023774799175868694,0.16524295668680694,0.02375164942009862,0.9990262901655307,6.045802557618441,1.0,0.019823031309643014,857.2954834826597,0.8549215765945044,0.14371760750805435,0.9988335410377556,0.5713820159149312
"frozenset({'Onion, raw'})","frozenset({'Chard, raw', 'Carrots, raw', 'Celery, raw'})",0.16524295668680694,0.023774799175868694,0.02375164942009862,0.14373774166433176,6.045802557618441,1.0,0.019823031309643014,1.1401007008315853,0.9998070630075779,0.14371760750805435,0.1228844967198041,0.5713820159149312
"frozenset({'Celery, raw', 'Carrots, raw', 'Potato, raw', 'Chard, raw'})","frozenset({'Onion, raw'})",0.02354330161816793,0.16524295668680694,0.02352015186239785,0.999016715830875,6.045744616663815,1.0,0.019629787092842497,848.9479130494415,0.854717269071807,0.1423168510995938,0.9988220714314405,0.5706767524237031
"frozenset({'Onion, raw'})","frozenset({'Potato, raw', 'Chard, raw', 'Celery, raw'})",0.16524295668680694,0.02354330161816793,0.02352015186239785,0.14233678901653124,6.045744616663815,1.0,0.019629787092842497,1.1385083164079577,0.9998051640214323,0.1423168510995938,0.12165771159665957,0.5706767524237031
"frozenset({'Onion, raw'})","frozenset({'Celery, raw', 'Carrots, raw', 'Potato, raw', 'Chard, raw'})",0.16524295668680694,0.02354330161816793,0.02352015186239785,0.14233678901653124,6.045744616663815,1.0,0.019629787092842497,1.1385083164079577,0.9998051640214323,0.1423168510995938,0.12165771159665957,0.5706767524237031
"frozenset({'Potato, raw', 'Chard, raw', 'Celery, raw'})","frozenset({'Onion, raw'})",0.02354330161816793,0.16524295668680694,0.02352015186239785,0.999016715830875,6.045744616663815,1.0,0.019629787092842497,848.9479130494415,0.854717269071807,0.1423168510995938,0.9988220714314405,0.5706767524237031
"frozenset({'Onion, raw'})","frozenset({'Celery, raw', 'Tomato, peeled tomato, canned'})",0.16524295668680694,0.028844595689515477,0.028798296177975323,0.17427850938638276,6.041981356311056,1.0,0.024031929901804257,1.1761295005036034,0.9996817470189308,0.17422969187675072,0.1497534926453142,0.5863366864748928
"frozenset({'Celery, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Onion, raw'})",0.028844595689515477,0.16524295668680694,0.028798296177975323,0.9983948635634029,6.041981356311056,1.0,0.024031929901804257,520.0536379841232,0.8592768733940936,0.17422969187675072,0.9980771214217898,0.5863366864748928
"frozenset({'Onion, raw'})","frozenset({'Tomato, peeled tomato, canned', 'Celery, raw', 'Pasta, unenriched, dry, raw'})",0.16524295668680694,0.024469291848970995,0.02442299233743084,0.14780050434295322,6.040244452320294,1.0,0.02037961420427449,1.1447210578303544,0.9996247329777725,0.14775910364145659,0.126424736262519,0.5729541783777207
"frozenset({'Tomato, peeled tomato, canned', 'Celery, raw', 'Pasta, unenriched, dry, raw'})","frozenset({'Onion, raw'})",0.024469291848970995,0.16524295668680694,0.02442299233743084,0.9981078524124881,6.040244452320293,1.0,0.02037961420427449,441.16909739100913,0.855374187148683,0.14775910364145659,0.9977332954508515,0.5729541783777207
"frozenset({'Chard, raw', 'Carrots, raw', 'Potato, raw'})","frozenset({'Onion, raw'})",0.023566451373938004,0.16524295668680694,0.02352015186239785,0.9980353634577603,6.0398057712643425,1.0,0.01962596175875247,424.8913350464204,0.8545709670427852,0.142296918767507,0.9976464570643909,0.5701860762371458
"frozenset({'Onion, raw'})","frozenset({'Chard, raw', 'Carrots, raw', 'Potato, raw'})",0.16524295668680694,0.023566451373938004,0.02352015186239785,0.14233678901653124,6.039805771264342,1.0,0.01962596175875247,1.1384813247456438,0.9996103280428642,0.142296918767507,0.12163688743562198,0.5701860762371458
"frozenset({'Celery, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})","frozenset({'Onion, raw'})",0.02331180406046716,0.16524295668680694,0.023265504548927007,0.9980139026812314,6.039675897187049,1.0,0.0194133931202719,420.3001713081878,0.8543445135073624,0.1407563025210084,0.9976207480551638,0.569404821892591
"frozenset({'Onion, raw'})","frozenset({'Celery, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})",0.16524295668680694,0.02331180406046716,0.023265504548927007,0.14079574110395068,6.039675897187049,1.0,0.0194133931202719,1.1367357480215856,0.9996060629766665,0.1407563025210084,0.1202880689373633,0.569404821892591
"frozenset({'Onion, raw'})","frozenset({'Chard, raw', 'Celery, raw'})",0.16524295668680694,0.024122045512419844,0.024052596245109616,0.14555898010647242,6.0342718461221585,1.0,0.020066598123303636,1.1421244202545249,0.9994284311235081,0.1454978294356533,0.12443864935735474,0.5713399507058274
"frozenset({'Chard, raw', 'Celery, raw'})","frozenset({'Onion, raw'})",0.024122045512419844,0.16524295668680694,0.024052596245109616,0.9971209213051824,6.0342718461221585,1.0,0.020066598123303636,289.93894637745217,0.854901904824637,0.1454978294356533,0.9965509980204654,0.5713399507058274
"frozenset({'Onion, raw'})","frozenset({'Chard, raw', 'Carrots, raw'})",0.16524295668680694,0.023844248443178926,0.023774799175868694,0.1438778369291118,6.034068856142565,1.0,0.019834705063143013,1.1402061454119767,0.9994217526166747,0.14381739252205575,0.12296561106616175,0.5704826077849442
"frozenset({'Chard, raw', 'Carrots, raw'})","frozenset({'Onion, raw'})",0.023844248443178926,0.16524295668680694,0.023774799175868694,0.9970873786407766,6.034068856142565,1.0,0.019834705063143013,286.59991820418327,0.8546529033985029,0.14381739252205575,0.9965108154731308,0.5704826077849442
"frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})","frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw', 'Vegetable oil, olive oil'})",0.0815102900664398,0.04250295159386069,0.020881079704609118,0.25617722238000573,6.027280759885135,1.0,0.017416651791513683,1.2872650276586548,0.9081078353286901,0.20246913580246917,0.22315919526000597,0.37373131271505733
"frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw', 'Vegetable oil, olive oil'})","frozenset({'Tomato, peeled tomato, canned', 'Onion, raw'})",0.04250295159386069,0.0815102900664398,0.020881079704609118,0.4912854030501089,6.027280759885134,1.0,0.017416651791513683,1.8055108216681117,0.8711125571069632,0.20246913580246917,0.4461401238924175,0.37373131271505733
"frozenset({'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})","frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw'})",0.08526055050119222,0.043382642313123596,0.02229321480658379,0.26147162639152866,6.0271023720570245,1.0,0.01859438684077056,1.2953021060149874,0.9118255390744165,0.2096212451023074,0.22797932979780905,0.387672846280076
"frozenset({'Cheese, Parmesan, hard type', 'Garlic, raw'})","frozenset({'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})",0.043382642313123596,0.08526055050119222,0.02229321480658379,0.5138740661686233,6.027102372057024,1.0,0.01859438684077056,1.8816923472675806,0.8719084856130122,0.2096212451023074,0.4685634974005674,0.387672846280076
"frozenset({'Onion, raw'})","frozenset({'Potato, raw', 'Carrots, raw', 'Celery, raw'})",0.16524295668680694,0.026251823043266894,0.02613607426441651,0.15816755393667697,6.02501219347675,1.0,0.02179814540632824,1.1567006968076488,0.9991233243834144,0.15805683886322275,0.1354721210423088,0.5768791914304197
"frozenset({'Potato, raw', 'Carrots, raw', 'Celery, raw'})","frozenset({'Onion, raw'})",0.026251823043266894,0.16524295668680694,0.02613607426441651,0.9955908289241623,6.02501219347675,1.0,0.02179814540632824,189.32289742343337,0.8565101860053144,0.15805683886322275,0.9947180187203484,0.5768791914304197
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Garlic, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})",0.1468620506053661,0.0583373845405931,0.051554506099960644,0.3510403530895334,6.017416719209752,1.0,0.042986958179375354,1.4510341589687825,0.9773515893695349,0.3355431670935664,0.3108363481183119,0.617385255909846
"frozenset({'Garlic, raw', 'Vegetable oil, olive oil', 'Tomato, peeled tomato, canned'})","frozenset({'Pasta, unenriched, dry, raw'})",0.0583373845405931,0.1468620506053661,0.051554506099960644,0.8837301587301587,6.017416719209752,1.0,0.042986958179375354,7.337568711516985,0.8854718421475396,0.3355431670935664,0.863715075208712,0.617385255909846
"frozenset({'Alcoholic beverage, wine, red wine, table type', 'Pasta, unenriched, dry, raw'})","frozenset({'Tomato, peeled tomato, canned'})",0.037965599462925666,0.09803921568627451,0.0223858138296641,0.5896341463414635,6.014268292682928,1.0,0.01866369623525962,2.197943070244443,0.8666308959929173,0.19702526487367564,0.5450291622481443,0.40898472370201866
"frozenset({'Tomato, peeled tomato, canned'})","frozenset({'Alcoholic beverage, wine, red wine, table type', 'Pasta, unenriched, dry, raw'})",0.09803921568627451,0.037965599462925666,0.0223858138296641,0.2283353010625738,6.014268292682927,1.0,0.01866369623525962,1.246700026399789,0.9243514230475247,0.19702526487367564,0.19788242654667085,0.40898472370201866
"frozenset({'Potato, raw', 'Celery, raw'})","frozenset({'Onion, raw'})",0.027640808389471493,0.16524295668680694,0.027455610343310878,0.9932998324958123,6.011147781496443,1.0,0.02288816143982111,124.58748871449284,0.8573399900488919,0.16596697453120626,0.991973511864489,0.5797264082624761
"frozenset({'Onion, raw'})","frozenset({'Potato, raw', 'Celery, raw'})",0.16524295668680694,0.027640808389471493,0.027455610343310878,0.16615298402913983,6.011147781496443,1.0,0.02288816143982111,1.1661122160141049,0.9986647328551433,0.16596697453120626,0.14244959767413645,0.5797264082624761
"frozenset({'Pasta, unenriched, dry, raw'})","frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned'})",0.1468620506053661,0.05852258258675371,0.05164710512304095,0.3516708701134931,6.0091481710018035,1.0,0.04305235863762841,1.4521596732481485,0.9770835571511092,0.33594338202078,0.31137049291333846,0.6170933464491516
"frozenset({'Garlic, raw', 'Tomato, peeled tomato, canned'})","frozenset({'Pasta, unenriched, dry, raw'})",0.05852258258675371,0.1468620506053661,0.05164710512304095,0.8825158227848101,6.0091481710018035,1.0,0.04305235863762841,7.261726384072842,0.8854031407629847,0.33594338202078,0.8622916993687202,0.6170933464491516
"frozenset({'Egg, chicken, whole, raw, fresh'})","frozenset({'Milk, cow, whole', 'Vegetable oil, olive oil'})",0.10810935944625784,0.03210871125309628,0.02085792994883904,0.1929336188436831,6.008762460843965,1.0,0.01738667774262195,1.1992709786277636,0.9346172525792844,0.17474786656322733,0.1661600940729629,0.421268539775122
"frozenset({'Milk, cow, whole', 'Vegetable oil, olive oil'})","frozenset({'Egg, chicken, whole, raw, fresh'})",0.03210871125309628,0.10810935944625784,0.02085792994883904,0.6496034607065609,6.008762460843965,1.0,0.01738667774262195,2.5453751408395893,0.8612293444181317,0.17474786656322733,0.6071306017115611,0.421268539775122
"frozenset({'Carrots, raw', 'Celery, raw', 'Vegetable oil, olive oil'})","frozenset({'Onion, raw'})",0.025348982568233903,0.16524295668680694,0.025163784522073292,0.9926940639269407,6.007481854784542,1.0,0.020975043693495992,114.25737030349434,0.8552198570458208,0.15211307024909043,0.9912478293755251,0.5724888083714278
"frozenset({'Onion, raw'})","frozenset({'Carrots, raw', 'Celery, raw', 'Vegetable oil, olive oil'})",0.16524295668680694,0.025348982568233903,0.025163784522073292,0.15228355281591482,6.007481854784541,1.0,0.020975043693495992,1.1497370620439507,0.9985431215880403,0.15211307024909043,0.1302359182696564,0.5724888083714278
"frozenset({'Vegetable oil, extra-virgin olive oil', 'Carrots, raw', 'Celery, raw'})","frozenset({'Onion, raw'})",0.0209968284834595,0.16524295668680694,0.020811630437298886,0.9911797133406836,5.998317466682195,1.0,0.017342052417646272,94.64057978563307,0.8511582060517044,0.12580464595577948,0.9894337080112457,0.5585626781889744
"frozenset({'Onion, raw'})","frozenset({'Vegetable oil, extra-virgin olive oil', 'Carrots, raw', 'Celery, raw'})",0.16524295668680694,0.0209968284834595,0.020811630437298886,0.12594564303726535,5.998317466682195,1.0,0.017342052417646272,1.12007126755651,0.9982384573595103,0.12580464595577948,0.10719966758762713,0.5585626781889744
